x,y,mi,mis,sc,sc_masked,nmi,masked_mi
-2,-9,0.28775446106992913,0.32324092656804315,0.3284149169921875,0.7097293099622809,1.0296543793160118,0.0568897781053789
-1,-9,0.2865670587760748,0.32250837228838897,0.3285980224609375,0.7188262702462835,1.0295278983487899,0.06057060913400439
0,-9,0.2928553254131367,0.32915996264411074,0.3283538818359375,0.7260927446194808,1.0301951468741726,0.06289264471183731
1,-9,0.2893649715664819,0.32587484509654624,0.3284149169921875,0.7301974706012869,1.0298243288594864,0.06345241346624594
2,-9,0.28953658971717955,0.32576634343362065,0.32855224609375,0.7245950743288219,1.0298422862106977,0.06245055586455233
3,-9,0.28912351376281137,0.32523955547570244,0.3282623291015625,0.7223208342578211,1.0297985345004896,0.0597832808249458
4,-9,0.28351979979788067,0.3192669708651094,0.327972412109375,0.7149434213445751,1.0292042013607128,0.05579366263654561
5,-9,0.2779985106261633,0.31303012811007724,0.327789306640625,0.7006323496782783,1.0286192485966936,0.05106700059067754
6,-9,0.2740039198174523,0.3085224465536405,0.3276824951171875,0.6903705347237631,1.0281965089470715,0.0459025292635456
7,-9,0.2702861917740186,0.3042306115654541,0.3277130126953125,0.6788883958287109,1.0278033335351677,0.04104553288461769
8,-9,0.26569292009947487,0.2988690905010724,0.3273773193359375,0.6635234080319503,1.027317852062389,0.03689075492414201
9,-9,0.2652506166305612,0.2978221719888927,0.3275604248046875,0.6514311071666297,1.0272708965543966,0.033016506465795806
10,-9,0.2652327904625461,0.2972025042411128,0.3271942138671875,0.6393942755713334,1.0272688939149506,0.029750906866231618
-10,-8,0.26214116108143315,0.29018365054227185,0.3274078369140625,0.5608497892167739,1.0269435766615655,0.024727373027716347
-9,-8,0.26566056435722624,0.29453509286843105,0.3277587890625,0.5774905702240959,1.0273153096007615,0.02795555503492006
-8,-8,0.2708571740873487,0.30082722068153556,0.3281707763671875,0.5994009318837364,1.0278644783272737,0.032123096178790236
-7,-8,0.27031609401561063,0.30158134806486736,0.328948974609375,0.6253050809851343,1.0278069997277481,0.03729472523237801
-6,-8,0.28096565626260295,0.3136315093799759,0.3292236328125,0.6533170623474595,1.028934120042837,0.043170166869354515
-5,-8,0.2838974831389597,0.3177725663428647,0.3287506103515625,0.6775016640781008,1.0292450920049407,0.050112414837963935
-4,-8,0.2879953896930219,0.32308524991046145,0.328155517578125,0.7017972043487908,1.029680023360913,0.057492450283758545
-3,-8,0.29613727327197253,0.3322033926418416,0.3279571533203125,0.7213223873973819,1.0305448211780033,0.0648042823265699
-2,-8,0.2971579296214417,0.3342058550707428,0.328399658203125,0.7409585089860218,1.030652962646953,0.070999633077789
-1,-8,0.30197864669801405,0.3397726338291434,0.3284454345703125,0.7558797426225871,1.0311652270008322,0.07584867658535846
0,-8,0.30549113995596,0.34369837314877116,0.3286285400390625,0.7641446638562237,1.0315389258966507,0.07874554000372389
1,-8,0.3054427580827299,0.34378034406009844,0.3285369873046875,0.7667517195473708,1.0315336070077692,0.07952506438184734
2,-8,0.30392573374340714,0.34193050410062925,0.3282928466796875,0.760095407144442,1.0313718625718147,0.07858126618062754
3,-8,0.2995998228272351,0.3373106060533278,0.328216552734375,0.7542156645218548,1.0309116561283378,0.07522793861913205
4,-8,0.296320373768634,0.33346814390397905,0.328155517578125,0.7429554027069004,1.0305630429605153,0.06938096141628357
5,-8,0.2881356023777441,0.32463438205380357,0.32806396484375,0.7299755935211892,1.029693825162542,0.06313551947245379
6,-8,0.2846655594329288,0.32039331625564904,0.3276519775390625,0.7145551364544043,1.0293258316096323,0.056456566770255776
7,-8,0.2765065459340107,0.31152706956391973,0.3278350830078125,0.7004104725981806,1.028461395961207,0.05037312423879055
8,-8,0.27357827416463054,0.30784718918570886,0.327880859375,0.6853783004215664,1.0281513983184654,0.044854625293863075
9,-8,0.2686660411853612,0.3022277230136283,0.32818603515625,0.6712336365653429,1.0276317058427809,0.039795798899324816
10,-8,0.26774403258356194,0.30056519965700323,0.328094482421875,0.6564233414688263,1.0275341408117646,0.03548316021048868
-10,-7,0.2683767950207187,0.29689632020376727,0.3276519775390625,0.5703905036609718,1.0276018596973113,0.027102947315499937
-9,-7,0.27101571114604894,0.30047821391951246,0.3278961181640625,0.58925005546927,1.0278809514127139,0.03145056509763174
-8,-7,0.2745102617503383,0.30516258036582533,0.3285064697265625,0.6130463723097404,1.0282505537045057,0.0368206475089775
-7,-7,0.2802535264316413,0.31232308489625193,0.3291168212890625,0.6413911692922121,1.0288583764738208,0.04338213379873847
-6,-7,0.2855901580847724,0.3191462929860371,0.3296966552734375,0.671122698025294,1.0294239859057366,0.051100108630753864
-5,-7,0.2901471560832854,0.3252314693737225,0.3289337158203125,0.7016862658087419,1.0299077274328812,0.06024485174239278
-4,-7,0.2973303514169256,0.3335878397683789,0.3288726806640625,0.7251497670290659,1.0306711463395273,0.07000948980731206
-3,-7,0.3054231438202636,0.3428704480137404,0.32818603515625,0.7489460838695363,1.0315323788318798,0.07966147579497518
-2,-7,0.3148020225960646,0.3534197283870564,0.328582763671875,0.7723541158198358,1.0325318067507583,0.0877819318721573
-1,-7,0.3169780828625495,0.3564500154119172,0.32904052734375,0.789438650987353,1.0327635253355785,0.09395308207991318
0,-7,0.31928290036246304,0.3594620661046419,0.328887939453125,0.8035833148435767,1.0330093960863753,0.09794587970304187
1,-7,0.3222946755347726,0.36260696752501,0.328216552734375,0.8062458398047482,1.0333310093747279,0.09912344983784174
2,-7,0.31996486749378683,0.35991938269236684,0.3282623291015625,0.7990903039715997,1.033081897983962,0.09751100132746424
3,-7,0.3155598529467567,0.35489311232106335,0.32843017578125,0.7866651874861327,1.0326117625515425,0.09267524499077381
4,-7,0.30925011040920425,0.34813129523281194,0.3283843994140625,0.7776236964721545,1.0319389399541614,0.08512920823085883
5,-7,0.3037047778954917,0.3417927521577504,0.3288116455078125,0.7617594852451742,1.0313483092293843,0.07694206594442017
6,-7,0.2948038547590073,0.33193221064984374,0.3286285400390625,0.7425671178167296,1.0304017217908952,0.0685068897079509
7,-7,0.29065180236585675,0.3268676887647917,0.3281097412109375,0.7243177279786998,1.02996071575294,0.06077830327572772
8,-7,0.2824300294437078,0.3177722748397584,0.328094482421875,0.7068449079210117,1.029088423283529,0.05384320155449246
9,-7,0.27403280861535284,0.3083322317349446,0.3278656005859375,0.685988462391835,1.0281988882430237,0.04733706951377766
10,-7,0.2709666862773271,0.3044063357115406,0.3280181884765625,0.668792988684269,1.0278744448240071,0.041822800016165534
-10,-6,0.2679974259551081,0.29719090276895327,0.32763671875,0.5838695362769026,1.0275616033180262,0.0291944385189072
-9,-6,0.27273228117921594,0.3027633439704296,0.3276824951171875,0.6006212558242734,1.0280623320881341,0.034775184040571214
-8,-6,0.2778150354497689,0.3091995484295781,0.3284759521484375,0.6276902595961837,1.0286002043334006,0.04156821947591887
-7,-6,0.28404704098630845,0.31703461586982296,0.3290863037109375,0.6597514976702906,1.0292602337194208,0.04984828610728999
-6,-6,0.29022773654282213,0.3247878652315286,0.3291168212890625,0.6912025737741291,1.0299158712838852,0.05976084930182558
-5,-6,0.30339058340488284,0.3396702594643459,0.328948974609375,0.7255935211892611,1.0313153347085056,0.07128361861265409
-4,-6,0.31207634257240413,0.34980654004300543,0.3285980224609375,0.7546039494120257,1.032241049772786,0.08347688884734553
-3,-6,0.323909246964756,0.3629512926714345,0.3287200927734375,0.78084091413357,1.0335045777542748,0.09587965786943414
-2,-6,0.33212041124281616,0.3724271563060511,0.32916259765625,0.8061349012646993,1.0343827538251311,0.10660601059052974
-1,-6,0.3420097622227227,0.38329831336538966,0.329498291015625,0.8257710228533393,1.0354422665696665,0.11483444349812826
0,-6,0.34201571321738444,0.38405864643238335,0.3293609619140625,0.8408586642999778,1.0354426826610932,0.1201071671320649
1,-6,0.34704639123667963,0.3892806934332627,0.3287200927734375,0.8446860439316619,1.0359826241636692,0.1217148552004425
2,-6,0.3436061339321303,0.38541054928602425,0.3284149169921875,0.8360883070778788,1.0356129863908918,0.11941944829987547
3,-6,0.33971041395982815,0.3810266997375073,0.3282012939453125,0.8263257155535834,1.035195172345314,0.11283638965411191
4,-6,0.3282339108199229,0.36893448770033116,0.3292236328125,0.814011537608165,1.0339658792540738,0.10301113581409302
5,-6,0.31436063105645673,0.354029479514411,0.32958984375,0.7933769691590858,1.0324836698735191,0.09236402054769638
6,-6,0.30702793203285955,0.3457177478748831,0.3294830322265625,0.7737963168404703,1.0317020553130265,0.08190488991100178
7,-6,0.2988204411003327,0.33634817573534487,0.3288726806640625,0.7505546927002441,1.0308284561613081,0.07229330706730115
8,-6,0.28885461946838975,0.3253644929984541,0.328460693359375,0.7301974706012869,1.0297695412318624,0.06337367541712405
9,-6,0.2851146583918975,0.32042916915293584,0.327880859375,0.7062902152207677,1.0293724548481324,0.0552826982048441
10,-6,0.2783405647514036,0.31242088425439896,0.32781982421875,0.6816063900599069,1.0286544343879784,0.04814086167908
-10,-5,0.2724943501129724,0.3022175584555506,0.3271636962890625,0.5944641668515642,1.0280370781441721,0.03132312687386035
-9,-5,0.2765261642826104,0.3072672337301365,0.32769775390625,0.6148213889505214,1.0284638508765136,0.03786623443341981
-8,-5,0.2803451242090555,0.31252007428671247,0.328155517578125,0.6434990015531395,1.0288682319193898,0.046051060299859406
-7,-5,0.290255668591951,0.3240752825258316,0.328643798828125,0.6763922786776126,1.0299189829688307,0.0559189436091118
-6,-5,0.2978506005437118,0.3334868330708918,0.328948974609375,0.7127246505435988,1.0307258071022651,0.06765992101582075
-5,-5,0.30912334602272684,0.34642088318713776,0.3288421630859375,0.7459507432882183,1.0319260049195929,0.08124018153720586
-4,-5,0.32669368088861556,0.3657246327412892,0.3287811279296875,0.7806190370534724,1.0338022962120366,0.09649649478269354
-3,-5,0.3406683243382082,0.3811941730180396,0.32916259765625,0.8105169735966274,1.035299351159602,0.11191511555522249
-2,-5,0.35565398996429154,0.3974889134166989,0.3291473388671875,0.8366984690481474,1.0369090280578706,0.1260826991098553
-1,-5,0.3694324019310631,0.4124349535174842,0.329864501953125,0.8600510317284225,1.0383932052957239,0.13722657195092447
0,-5,0.3780818389613342,0.42185541340109456,0.3298797607421875,0.8754714887952074,1.0393271844086855,0.14451924727862459
1,-5,0.37668252066666025,0.4206585579420097,0.3295135498046875,0.8795207455069891,1.0391757516799134,0.1470172428544011
2,-5,0.3724624886145352,0.41607242870772354,0.3291473388671875,0.8721988018637675,1.0387195830722271,0.14396753836080267
3,-5,0.36229698899309076,0.40529676711601065,0.3293609619140625,0.859995562458398,1.0376232461398844,0.13521980421463226
4,-5,0.34878043289343563,0.39105633704253706,0.330078125,0.8455180829820279,1.0361689348275527,0.12253255088060686
5,-5,0.3337170251307412,0.3748114338283227,0.33001708984375,0.8218881739516308,1.0345529161647664,0.10887933095732662
6,-5,0.32117059262387365,0.36090877766935847,0.3297271728515625,0.7947637009096961,1.033210845439921,0.09551217940987558
7,-5,0.3104540923980246,0.3490218758459944,0.3289947509765625,0.7713556689593964,1.032067137866456,0.08351648865334162
8,-5,0.29978029041801457,0.33716935187796576,0.32861328125,0.7477812291990238,1.030930330614708,0.07225572417394231
9,-5,0.2874823396731903,0.3234818959190301,0.3286590576171875,0.7199911249167961,1.0296235503386688,0.062360273900762125
10,-5,0.28028073571288137,0.3153289939778026,0.329010009765625,0.7009651652984247,1.0288598767993191,0.05384684400176863
-10,-4,0.2712660080109362,0.3015855110062768,0.327117919921875,0.6063900599068116,1.0279072275881482,0.03363859097577698
-9,-4,0.2788475678823054,0.3103846213546817,0.3277587890625,0.6307410694475261,1.028709725015613,0.041038437915601605
-8,-4,0.28588834365399185,0.31887314507400516,0.328033447265625,0.6596960284002662,1.0294559109415238,0.05021153456626294
-7,-4,0.2939207995080459,0.32855026478428284,0.32861328125,0.6925893055247393,1.0303082965332662,0.061197512677589126
-6,-4,0.30429216448399043,0.3407049667915121,0.32916259765625,0.7282560461504327,1.0314112587802395,0.07442996691610798
-5,-4,0.31778591787557026,0.3560513938019071,0.3292388916015625,0.7653095185267362,1.0328501417722555,0.09026982179848199
-4,-4,0.33810619563628946,0.3781466882034073,0.3298187255859375,0.8008098513423564,1.0350245707669319,0.10813055192573119
-3,-4,0.35634462697708386,0.3979299387143814,0.3295135498046875,0.8317062347459507,1.0369838505689941,0.12681081419667634
-2,-4,0.3773748991541311,0.4204190526930705,0.3295745849609375,0.8608830707787886,1.0392517275094368,0.1446582836618111
-1,-4,0.3928164844420131,0.43711701694700533,0.3297882080078125,0.8860106500998447,1.0409229314908537,0.1597252794728268
0,-4,0.40635617115308914,0.45144159382892673,0.330596923828125,0.9017084535167518,1.0423930095611715,0.16958007814789156
1,-4,0.4152296882615947,0.46067843465609215,0.3299560546875,0.9089749278899489,1.0433586423858168,0.172955040216434
2,-4,0.4089975461710908,0.4541606258249625,0.32965087890625,0.9032615930774351,1.0426797920151796,0.1684787717575082
3,-4,0.39436809038132103,0.4388516714773938,0.3302154541015625,0.8896716219214555,1.0410906565705853,0.15737650956963395
4,-4,0.3734669258803629,0.41712956178007443,0.3303070068359375,0.8732527179942312,1.0388284524025289,0.1414664123458013
5,-4,0.3522355971843353,0.39460579909247817,0.329986572265625,0.8474040381628578,1.036540473907016,0.12444587798750587
6,-4,0.3330867341771657,0.37403137584568136,0.32958984375,0.8188928333703128,1.034485628943444,0.10787666736792087
7,-4,0.3147207725562594,0.3542537213026539,0.328704833984375,0.79065897492789,1.0325222572808888,0.09284856394088192
8,-4,0.3040138260231494,0.34202414330737396,0.328582763671875,0.7602063456844907,1.0313808884646216,0.07943456220634887
9,-4,0.2924022943540726,0.32908134915771137,0.3293304443359375,0.7335810960727757,1.0301458414274647,0.0678639863267672
10,-4,0.28487672608634435,0.3203798323654657,0.3294219970703125,0.7100621255824273,1.029347038809918,0.05779452506511494
-10,-3,0.27689993694929343,0.30779632035288784,0.326873779296875,0.6179276680718881,1.0285034314164312,0.03583867636209303
-9,-3,0.2810396397286763,0.31328115293036257,0.32745361328125,0.6448302640337253,1.0289420184607025,0.043782058229028434
-8,-3,0.2868705108766675,0.3204294192414334,0.32781982421875,0.6711781672953184,1.0295601564659118,0.053590748298204385
-7,-3,0.29579710095061607,0.3310838770766422,0.328399658203125,0.7057355225205236,1.0305077508335994,0.065212401537199
-6,-3,0.30591617234698243,0.3430001528217994,0.3282623291015625,0.741679609496339,1.0315842892568283,0.07961381658369024
-5,-3,0.32410757902274073,0.3630775146783875,0.3294219970703125,0.7793987131129354,1.0335256500562857,0.09669866057143003
-4,-3,0.3442784190343695,0.3851093486993351,0.3300323486328125,0.8166185932993122,1.0356869111243818,0.11660969281807024
-3,-3,0.36690414218140327,0.4092382890640303,0.330322265625,0.8466829376525405,1.0381217155637381,0.1381530550033044
-2,-3,0.3967448328103074,0.4407125496951532,0.32952880859375,0.879354337696916,1.0413499232802101,0.15960248225841467
-1,-3,0.42103371481529184,0.46618015368815624,0.3297882080078125,0.9029287774572886,1.0439920689242355,0.17810831898868218
0,-3,0.4379236997648355,0.4839437796405843,0.3303375244140625,0.9204015975149767,1.0458374394183039,0.19068551114833604
1,-3,0.44569755503788605,0.4920504505337813,0.33001708984375,0.9270579099179055,1.0466888760737254,0.19498196164300596
2,-3,0.43826745533750866,0.4844400757058246,0.3301849365234375,0.9234524073663191,1.04587451671939,0.18977268225497043
3,-3,0.4200336150738614,0.46551286956687227,0.3306121826171875,0.9095850898602175,1.0438824084805778,0.17622699733074015
4,-3,0.3960236503610128,0.44068473312116363,0.33050537109375,0.8932216552030176,1.0412706177509181,0.15748613694173808
5,-3,0.36689135885110885,0.4100797324921117,0.329742431640625,0.8637674728200577,1.0381190105982776,0.13692211197597703
6,-3,0.3415743139652943,0.3831402114580833,0.3289031982421875,0.8313179498557799,1.0353956990541706,0.11729160744321224
7,-3,0.3210652959803344,0.3611390701094669,0.328338623046875,0.8014754825826492,1.0331998382154284,0.09927560718872044
8,-3,0.30610218075690176,0.344675511131874,0.328460693359375,0.7714666074994453,1.031603432429979,0.08342604651917887
9,-3,0.2983117896828318,0.3354179578656585,0.329010009765625,0.7421233636565343,1.0307739994489287,0.07032021889245074
10,-3,0.2815220500113406,0.3170417970714693,0.3293914794921875,0.7103949412025737,1.0289916001198762,0.05916990298244268
-10,-2,0.27732295709369864,0.3086630946574883,0.32696533203125,0.6268027512757932,1.0285485016722271,0.03735725125696381
-9,-2,0.278170457218961,0.31085572458084254,0.3270263671875,0.6537053472376304,1.0286383756638284,0.04537799746569815
-8,-2,0.28886898667200256,0.3230962997405626,0.326751708984375,0.6845462613712003,1.0297725248128418,0.05539521923661916
-7,-2,0.2974253253874534,0.33326402075022243,0.3265228271484375,0.7167739072553805,1.030681128811022,0.06741171783515881
-6,-2,0.30653708542875324,0.34425618904534966,0.3274383544921875,0.7543820723319281,1.0316507365490963,0.08196363747576393
-5,-2,0.32632497124835025,0.36595776468078867,0.3289642333984375,0.7926558686487686,1.033763084178589,0.09970174109242136
-4,-2,0.35125856057269816,0.392721839915942,0.3298187255859375,0.8292655868648768,1.0364371917974462,0.12027428986678729
-3,-2,0.378389618908588,0.42139217049500916,0.3299713134765625,0.8600510317284225,1.0393624560527237,0.1434751584933902
-2,-2,0.4070262000879168,0.4515818912350213,0.3295135498046875,0.8911138229420901,1.0424674680608765,0.1670581088401602
-1,-2,0.4390148098386393,0.4847714106817722,0.32965087890625,0.9151320168626581,1.0459577024690143,0.18823600103977367
0,-2,0.46077191244705457,0.5073550054135512,0.3297576904296875,0.9316618593299312,1.0483451385885243,0.20312855786496334
1,-2,0.4689582505050143,0.5159268548981805,0.33038330078125,0.9393720878633237,1.0492461155136148,0.208311117669093
2,-2,0.45993117532417505,0.5068138023488034,0.330963134765625,0.9376525404925671,1.0482521003170138,0.20291188655185471
3,-2,0.43891718752005915,0.48502879169134827,0.3312835693359375,0.9222320834257821,1.0459464338769802,0.18756133631626476
4,-2,0.4093651152950365,0.4545060072408985,0.3305206298828125,0.9028178389172399,1.0427208553553171,0.16664666802281392
5,-2,0.3788969313637125,0.42246526950438257,0.329620361328125,0.8713667628134014,1.0394159733300476,0.14368121255189165
6,-2,0.35301432116851156,0.3949823708689775,0.328765869140625,0.8393609940093189,1.0366250141535718,0.12169436361461637
7,-2,0.3258368298045853,0.3660964259882995,0.327972412109375,0.8051919236742845,1.0337102418743402,0.10207778781205988
8,-2,0.30871431478271827,0.347243269741671,0.32757568359375,0.7705790991790548,1.0318820513517788,0.08497422911530284
9,-2,0.2994872257092735,0.3363576494944965,0.32794189453125,0.7374084757044598,1.0308993044051127,0.07086292140982708
10,-2,0.28566829503131985,0.32114366667542904,0.329193115234375,0.7095074328821833,1.0294314413298622,0.05911029871236678
-10,-1,0.2724522496577944,0.30430825143281104,0.327056884765625,0.6371200355003328,1.0280331571383132,0.0377714671367195
-9,-1,0.2804637677022856,0.31355118727184406,0.3267974853515625,0.6617483913911693,1.0288814136872153,0.0456802746991358
-8,-1,0.2894322882398138,0.324039565808041,0.3265838623046875,0.692145551364544,1.0298324152402392,0.055457486404962814
-7,-1,0.2958327247493655,0.33200146226877975,0.32647705078125,0.7233747503882849,1.0305119480121478,0.06709852968806296
-6,-1,0.3111129268169599,0.34922308878722835,0.3273773193359375,0.7622032394053694,1.0321385217153645,0.08150677155386207
-5,-1,0.3249636595640244,0.3648932135910934,0.32861328125,0.7985910805413801,1.0336176408581852,0.09893243784216126
-4,-1,0.3447519634610127,0.3864537606653615,0.329254150390625,0.8340359440869758,1.0357382656331422,0.1194088106075328
-3,-1,0.3742414062904895,0.41763778969408394,0.3297576904296875,0.8679276680718881,1.0389142866612542,0.14226082122358233
-2,-1,0.4031109167032755,0.44802993156903986,0.329559326171875,0.8983802973152873,1.0420419366548,0.16613066273976332
-1,-1,0.435296947131563,0.48147234096338015,0.329833984375,0.9235078766363435,1.0455509365092222,0.18786320620609492
0,-1,0.45750479007861466,0.504298666271204,0.3299407958984375,0.9358775238517861,1.047986042088066,0.2037175573286395
1,-1,0.47067340390175894,0.517830603813008,0.3307342529296875,0.9431439982249834,1.0494352911621252,0.2095587207772919
2,-1,0.46081237893573623,0.5077782098654012,0.331024169921875,0.9393166185932993,1.0483491744589772,0.20413707968666403
3,-1,0.4435088908420753,0.4898368251664596,0.3311309814453125,0.9265586864876858,1.0464495475869287,0.18877204478012577
4,-1,0.4116290876674427,0.4567727530768059,0.330474853515625,0.9028733081872643,1.0429673371064947,0.16675161570712135
5,-1,0.37786109934048606,0.4214377578716598,0.3294219970703125,0.8715331706234746,1.039304037479329,0.14302030547928457
6,-1,0.3497258523010277,0.3916439796584717,0.3286285400390625,0.8383625471488795,1.0362715000745681,0.12036255040552765
7,-1,0.3251693329689467,0.3654011945176487,0.3282318115234375,0.8046372309740404,1.03363888157941,0.100310465569427
8,-1,0.3100988645975134,0.34853074833392345,0.3275146484375,0.7686376747282005,1.0320296099822703,0.08336054943239947
9,-1,0.2982189573689622,0.3348702775375888,0.3278350830078125,0.7330264033725317,1.0307643968565514,0.06916796435623201
10,-1,0.2844357138864665,0.3196281922534512,0.3284454345703125,0.7038495673396938,1.0293007043939075,0.05756489939838323
-10,0,0.27277260585760044,0.30485325817621595,0.3268280029296875,0.6416130463723098,1.0280670385814397,0.037534883057102626
-9,0,0.27831086180598974,0.3115619157221202,0.3266448974609375,0.6650210783226093,1.0286533471526293,0.04496164965615208
-8,0,0.28625369568455866,0.3209219894498127,0.326507568359375,0.693365875305081,1.0294951254725069,0.0542280302401689
-7,0,0.2959452894874169,0.3322471532548897,0.3266754150390625,0.7260372753494564,1.0305238968694879,0.0652999265395988
-6,0,0.30892006013534046,0.3469497916640735,0.32720947265625,0.7605946305746616,1.031904769980202,0.07876804338506266
-5,0,0.3196187509911461,0.3594179522336578,0.328460693359375,0.795984024850233,1.0330464405204738,0.09506070938127624
-4,0,0.3425326782304393,0.3840902553327247,0.3290863037109375,0.8311515420457066,1.0355000583064071,0.11395666718845772
-3,0,0.36544822339903804,0.4086865193830629,0.3294677734375,0.864765919680497,1.0379652752438713,0.13522074601706593
-2,0,0.39327083335381724,0.4379374630409706,0.32952880859375,0.8933325937430664,1.0409736813771082,0.1574747243583326
-1,0,0.41960725660470927,0.465474795987891,0.33013916015625,0.9173507876636343,1.0438371855721755,0.1777365628402422
0,0,0.4429905297070451,0.48958194306404534,0.33056640625,0.9318282671400044,1.0463931107651234,0.192370914238271
1,0,0.45238495673458223,0.4991871533176752,0.3312530517578125,0.9360439316618593,1.0474234254898473,0.19794130492454115
2,0,0.44770291404706813,0.4943803047726062,0.3308563232421875,0.9335478145107611,1.0469092832357307,0.19276397699664716
3,0,0.4256189517283483,0.4714448891590117,0.3305206298828125,0.9165187486132682,1.0444925908804967,0.17834674980334556
4,0,0.4022535071220761,0.4470421692032831,0.330078125,0.8957732416241402,1.0419476630394306,0.15771804086578214
5,0,0.37106850907226796,0.41412652992871346,0.32879638671875,0.8611604171289106,1.038570254614341,0.13540871547550012
6,0,0.3424881624527913,0.3841095292156047,0.3286590576171875,0.832427335256268,1.0354941806351388,0.11395707346141044
7,0,0.3223898346404429,0.36240259257254853,0.3280487060546875,0.8002551586421123,1.0333416986539303,0.09502004168051399
8,0,0.3053396716456712,0.34344983361593967,0.3280487060546875,0.7622032394053694,1.031522479437118,0.07901919838466635
9,0,0.29639260336343687,0.33276103025493897,0.3279266357421875,0.7273685378300422,1.030570132405613,0.06595495166413509
10,0,0.284778319537763,0.31957141916057197,0.32781982421875,0.6958619924561793,1.0293369301525994,0.05507785499610728
-10,1,0.2698411695393409,0.30215479279205887,0.32611083984375,0.6462724650543599,1.027756791852335,0.03693013378210118
-9,1,0.27706258414496154,0.3102859034260798,0.3261260986328125,0.6644663856223653,1.0285209182250636,0.04362494504625251
-8,1,0.28425017163859573,0.3188269411083095,0.3253173828125,0.6915353893942756,1.0292823760686507,0.051786660977019665
-7,1,0.2923346598856816,0.3283508569125287,0.3264007568359375,0.7203239405369425,1.0301399883077333,0.06181628934746616
-6,1,0.30233267905645256,0.3398826013994745,0.326934814453125,0.7509984468604393,1.0312029258989135,0.07372463175406495
-5,1,0.31247801483355225,0.3516920152773064,0.327484130859375,0.7842800088750832,1.0322840366459445,0.08810372803551082
-4,1,0.3282149471106222,0.3691540418521354,0.328216552734375,0.818781894830264,1.0339655242071988,0.1050663755212585
