x,y,mi,mis,sc,sc_masked,mean_intensity
200,-1000,0.1374333941315517,0.1470517655537838,0.2811279296875,0.048091857111160416,158.85173064122475
300,-1000,0.08218765313044518,0.08255375031260627,0.2806854248046875,0.0018304859108054137,164.77118926114932
400,-1000,0.019755185201619774,0.019755185201619774,0.2797088623046875,0.0,165.03966052806746
500,-1000,0.019076128927134985,0.019076128927134985,0.2797088623046875,0.0,165.03966052806746
600,-1000,0.019076128927134985,0.019076128927134985,0.2797088623046875,0.0,165.03966052806746
700,-1000,0.019076128927134985,0.019076128927134985,0.2797088623046875,0.0,165.03966052806746
800,-1000,0.018981043273550303,0.018981043273550303,0.2797088623046875,0.0,165.03966052806746
900,-1000,0.013148704889806115,0.013148704889806115,0.2797088623046875,0.0,165.479531839361
1000,-1000,0.007910916279370815,0.007910916279370815,0.2797088623046875,0.0,165.77851120479255
1100,-1000,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
1200,-1000,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
-1200,-900,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
-1100,-900,0.007420689141886038,0.007420689141886038,0.2797088623046875,0.0,165.5827046816064
-1000,-900,0.022642251128733117,0.022642251128733117,0.2797088623046875,0.0,164.42755713334813
-900,-900,0.01634446261174817,0.01634446261174817,0.2797088623046875,0.0,163.32871089416463
-800,-900,0.018220656400566908,0.018220656400566908,0.2797088623046875,0.0,163.10156423341468
-700,-900,0.018220656400566908,0.018220656400566908,0.2797088623046875,0.0,163.10156423341468
-600,-900,0.08358611501425078,0.08754662089399341,0.279998779296875,0.019802529398713114,160.5895274018194
-500,-900,0.17714674536620098,0.18939436018758993,0.2839508056640625,0.061238074106944755,155.26780563567783
-400,-900,0.24051690182194593,0.2687063848483493,0.287872314453125,0.14094741513201686,144.93021965830928
-300,-900,0.27228965468907784,0.3174860159049642,0.2952423095703125,0.225981806079432,133.99351009540715
-200,-900,0.27953685625325564,0.33830100091711185,0.2981109619140625,0.2938207233192811,124.49561792766808
-100,-900,0.26181945112832816,0.32243626941099957,0.2974700927734375,0.303084091413357,122.48047481695141
0,-900,0.27421152220161893,0.3384005614738621,0.3000640869140625,0.3209451963612159,122.38201686265809
100,-900,0.27515310915560665,0.3222687071143375,0.2964324951171875,0.23557798979365432,131.62064566230308
200,-900,0.26343354816975445,0.30623363692058647,0.2908477783203125,0.2140004437541602,135.7865542489461
300,-900,0.23614454749476324,0.26330230209871264,0.2870025634765625,0.13578877301974707,145.63922786776126
400,-900,0.18118899267547045,0.19754133347866548,0.2823028564453125,0.08176170401597516,153.00260705569116
500,-900,0.11236832482431575,0.11557444863172645,0.2805633544921875,0.01603061903705347,160.98724206789439
600,-900,0.02005577382249349,0.02005577382249349,0.2797088623046875,0.0,163.09984468604392
700,-900,0.018220656400566908,0.018220656400566908,0.2797088623046875,0.0,163.10156423341468
800,-900,0.016632624857989227,0.016632624857989227,0.2797088623046875,0.0,163.1356778344797
900,-900,0.014138782041834419,0.014138782041834419,0.2797088623046875,0.0,164.46555358331486
1000,-900,0.01410839813210259,0.01410839813210259,0.2797088623046875,0.0,165.49617262036833
1100,-900,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
1200,-900,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
-1200,-800,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
-1100,-800,0.006826541181354551,0.006826541181354551,0.2797088623046875,0.0,165.47648102950964
-1000,-800,0.023822588366524455,0.023822588366524455,0.2797088623046875,0.0,163.6745617927668
-900,-800,0.023779487279489572,0.023779487279489572,0.2797088623046875,0.0,161.26525404925673
-800,-800,0.005942546580601535,0.005942546580601535,0.2797088623046875,0.0,160.96677390725537
-700,-800,0.12021662784058106,0.12758294689982225,0.2806396484375,0.0368315952962059,156.46438872864434
-600,-800,0.20719968370872482,0.23341446072225933,0.2840728759765625,0.1310738850676725,143.4706567561571
-500,-800,0.25957154836224217,0.3143308117303363,0.2916717529296875,0.2737963168404704,125.4074772575993
-400,-800,0.2652047043288862,0.34787610437326166,0.3021392822265625,0.4133570002218771,107.7015753272687
-300,-800,0.2694587764943334,0.3876970724783583,0.3109130859375,0.5911914799201242,86.1656867095629
-200,-800,0.2793704418691765,0.43059076580971345,0.3119659423828125,0.7561016197026847,65.41235855336144
-100,-800,0.25567635153467216,0.40610901184086257,0.3145599365234375,0.7521633015309519,66.12253161748392
0,-800,0.26470218609611185,0.4222903822354507,0.3167724609375,0.787940980696694,62.545041047259815
100,-800,0.27534475293835164,0.4102238299296984,0.31243896484375,0.674395384956734,75.73352562680275
200,-800,0.2591595389814482,0.3857958824471682,0.3094482421875,0.6331817173286,78.91729531839361
300,-800,0.26825877862548586,0.36992285672621805,0.304168701171875,0.508320390503661,95.20928555580208
400,-800,0.24765941731341012,0.30833170486610595,0.295196533203125,0.303361437763479,122.4081983581096
500,-800,0.21158164802967844,0.24172364936094093,0.288116455078125,0.1507100066563124,141.63284890170846
600,-800,0.1485732450137932,0.16297306751212914,0.2810516357421875,0.0719991124916796,151.71355668959396
700,-800,0.03414476009649926,0.03425569863654808,0.2806243896484375,0.0005546927002440647,160.8904481917018
800,-800,0.0035951649531868485,0.0035951649531868485,0.2797088623046875,0.0,160.9732083425782
900,-800,0.02116533072145413,0.02116533072145413,0.2797088623046875,0.0,162.95346128244952
1000,-800,0.03573403329543899,0.03573403329543899,0.2797088623046875,0.0,165.21854892389615
1100,-800,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
1200,-800,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
-1200,-700,0.0,0.0,0.2797088623046875,0.0,165.93826270246282
-1100,-700,0.006826541181354551,0.006826541181354551,0.2797088623046875,0.0,165.47648102950964
-1000,-700,0.023822588366524455,0.023822588366524455,0.2797088623046875,0.0,163.6745617927668
-900,-700,0.026091505005815863,0.026091505005815863,0.2797088623046875,0.0,161.2809518526736
-800,-700,0.13053252257885642,0.14011761243907386,0.2800750732421875,0.0479254493010872,154.80330596849345
-700,-700,0.23998100264013852,0.274982112025539,0.2896881103515625,0.17500554692700243,138.10511426669626
-600,-700,0.27225229689626723,0.3443734417820005,0.29779052734375,0.3606057244286665,114.00288440204127
-500,-700,0.2677485138978535,0.39466220371369554,0.30963134765625,0.6345684490792102,80.52218770800977
-400,-700,0.2553422289494831,0.4095357057633282,0.3183746337890625,0.7709673840692256,64.52856667406257
-300,-700,0.23672947950145926,0.3977345826743015,0.320281982421875,0.8050255158642112,62.09035944086976
-200,-700,0.24019396418990466,0.40125453663277133,0.319671630859375,0.8053028622143332,60.828100732194365
-100,-700,0.25093702152446123,0.4073270814312729,0.31634521484375,0.7819502995340581,64.16873751941425
0,-700,0.2549981622283094,0.39724355827889735,0.3160552978515625,0.7112269802529398,69.47953183936099
100,-700,0.2553369447909869,0.40809931443820235,0.3177947998046875,0.7638118482360772,67.06778344796983
