% # columns="iteration, evaluation, void, void, void, xmean", seed=483520, Thu Apr 18 17:28:05 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 128 0 0 0 699.9381588458588 800.1070889730324 3.5951727230737474
2 256 0 0 0 699.2652886405562 800.1918700873448 3.394276034872683
3 384 0 0 0 698.9902119305194 800.475700616177 3.3025773413226696
4 512 0 0 0 698.3721269741557 800.72997503157 2.7725589759503237
5 640 0 0 0 697.1668126064708 801.200053323511 1.9761187465586916
6 768 0 0 0 696.5771946581029 801.7512108748614 1.0496576094172767
7 896 0 0 0 696.3102910119194 801.363776730648 0.47956839666075224
8 1024 0 0 0 695.8556388049716 801.2135152424802 0.16180499884072852
9 1152 0 0 0 695.9894704384405 800.5874506883785 0.24190554527297065
10 1280 0 0 0 696.5655176020861 800.9768765024872 0.021660030531277658
11 1408 0 0 0 696.8227317242872 801.0110151561272 0.223897868860644
12 1536 0 0 0 697.0242400914332 800.7423620322797 0.1659929480583421
13 1664 0 0 0 697.3266929275263 800.4818596833063 -0.2830703143756682
14 1792 0 0 0 697.5444700773718 800.4085985926152 -0.4841802832695903
15 1920 0 0 0 697.8017375115137 800.0555118488019 -0.3875650166776772
16 2048 0 0 0 697.5303145000219 799.9543055609552 -0.22551402937124995
17 2176 0 0 0 697.9105584552397 799.8714118909601 -0.4034931315336016
18 2304 0 0 0 698.0311209213626 799.7502840754428 -0.4497967992044707
19 2432 0 0 0 697.7878030303627 799.6150285333883 -0.49409200847062845
20 2560 0 0 0 697.5360589588488 799.4032534733079 -0.49774023589974037
21 2688 0 0 0 697.2948524736113 799.2242876965076 -0.6187612802832548
22 2816 0 0 0 697.2969896689815 799.1767996629013 -0.783809424629836
23 2944 0 0 0 697.236718335756 799.1393976469444 -0.8972583356183844
24 3072 0 0 0 697.296021683499 799.1025066908638 -1.006412536408004
25 3200 0 0 0 697.3198003064683 799.0098018263494 -1.1192549177267241
26 3328 0 0 0 697.3027037638172 798.9205208786055 -1.2876477532807522
27 3456 0 0 0 697.1914343628166 798.7739042469013 -1.2747451476521292
28 3584 0 0 0 697.2740653880644 798.8802129764886 -1.2458509738749244
29 3712 0 0 0 697.3505501763324 798.8078254416955 -1.2675752859742389
30 3840 0 0 0 697.4061822065268 798.6702448376782 -1.2947068980039127
31 3968 0 0 0 697.4149328962753 798.7679832455199 -1.3014196336963775
32 4096 0 0 0 697.5269623910216 798.7097063054786 -1.2813025387921162
33 4224 0 0 0 697.5604538113432 798.641415576423 -1.302147643334038
34 4352 0 0 0 697.5474800291778 798.6482608763697 -1.3140518744433707
35 4480 0 0 0 697.4938410368907 798.6322236904853 -1.344736331482233
36 4608 0 0 0 697.4596677539593 798.5950799091627 -1.3533497220531392
37 4736 0 0 0 697.4692001919504 798.542493335673 -1.3605827157282628
38 4864 0 0 0 697.4187971626252 798.5507479212055 -1.356125054145519
39 4992 0 0 0 697.4630582679932 798.5393382099218 -1.3525082462232358
40 5120 0 0 0 697.4388326907276 798.5060673134063 -1.35813113426288
41 5248 0 0 0 697.4436406283266 798.4768438316938 -1.3561819058969886
42 5376 0 0 0 697.4539415808409 798.4543387985395 -1.3629949476339527
43 5504 0 0 0 697.4193553682841 798.3825228731648 -1.380219458309146
44 5632 0 0 0 697.4087783007162 798.3753608655885 -1.3817290312096113
45 5760 0 0 0 697.4187977200495 798.3788814830872 -1.3823338437497565
46 5888 0 0 0 697.338977465241 798.3611258772771 -1.3943604111907244
47 6016 0 0 0 697.3551906503973 798.3487714628448 -1.3947651278115194
48 6144 0 0 0 697.3128318478186 798.361993076444 -1.398017387496027
49 6272 0 0 0 697.3345197977793 798.3558802556332 -1.3969660522729854
50 6400 0 0 0 697.3153319014219 798.3564063242192 -1.3985306076844954
51 6528 0 0 0 697.2600313549688 798.3661419812347 -1.4040770664746882
52 6656 0 0 0 697.246359651782 798.3419999830237 -1.4102566193678698
53 6784 0 0 0 697.2512719601258 798.3309609573022 -1.4107818808644683
54 6912 0 0 0 697.2408591695229 798.3160454179733 -1.413325311424294
55 7040 0 0 0 697.2263617558793 798.3072328753815 -1.4157988457245878
56 7168 0 0 0 697.2050877900507 798.286010694255 -1.4187423633594336
57 7296 0 0 0 697.2211690099145 798.2808525261601 -1.4176405038529067
58 7424 0 0 0 697.2222822598567 798.2770916799418 -1.4188316627846647
59 7552 0 0 0 697.2171957266474 798.2839428547821 -1.4195284610725596
60 7680 0 0 0 697.2105117878733 798.3092017478598 -1.4190487281572748
61 7808 0 0 0 697.2168400538836 798.3110892422588 -1.418307020603539
62 7936 0 0 0 697.2115938160547 798.3128952422298 -1.4189011829776232
63 8064 0 0 0 697.1992620209695 798.3364217817401 -1.418650670940004
64 8192 0 0 0 697.2198266131226 798.3309371006453 -1.4179620029765547
65 8320 0 0 0 697.2126009837949 798.3512985400916 -1.417748182608874
66 8448 0 0 0 697.1952176377922 798.3610593709426 -1.419552086043102
