% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1004513, Tue Apr 23 22:38:12 2024, <python>{}</python>
1 255 29.04081369822319 0 0 30.047740765522992 25.856647264962582 28.44829816500885
2 510 29.564858665891062 0 0 29.702580889668557 23.151858832879704 28.958479157116226
3 765 32.539681568573286 0 0 36.26206889630464 27.84802073883561 31.01519775592272
4 1020 33.098054198132765 0 0 38.66576468039241 28.086141219396065 34.645508463779656
5 1275 31.524197035139927 0 0 34.33402130920096 23.950023338947332 33.55975976417063
6 1530 30.272054643581424 0 0 36.20377445407844 20.050336308839523 32.72626872491191
7 1785 31.942336199784034 0 0 41.18963983287402 21.721049525375594 31.97114969880603
8 2040 30.90467742682365 0 0 37.16174165302781 21.885708041902543 26.11150580228029
9 2295 30.72405350020785 0 0 37.26987757908189 19.063033329403503 26.52379015832629
10 2550 33.43553072834675 0 0 40.33885980576643 23.15675196803757 28.599471891813195
11 2805 33.817798162893425 0 0 41.56048271912584 21.484854056390432 30.03187904631498
12 3060 35.42441853458131 0 0 40.52477112323475 23.741155873967724 28.93257857908707
13 3315 36.16553619550717 0 0 50.86348139572791 24.63231309811437 28.016244136617452
14 3570 34.162229115251606 0 0 50.083308865904904 24.413791842036865 21.926070158995604
15 3825 33.438715415396324 0 0 49.01248970209137 23.72446341247083 22.509993578851017
16 4080 31.43424834168107 0 0 53.4167507832249 24.582238780763312 21.404182417749468
17 4335 34.31570556866798 0 0 58.64577772455888 27.708874123793944 23.330768838872725
18 4590 39.95264304588299 0 0 66.89817854535215 34.36073836051596 27.95335695164716
19 4845 44.25455867935916 0 0 81.9415714687869 39.67931073761104 32.420309784474505
20 5100 42.772482581889285 0 0 75.13620408578346 36.47118776293806 28.49215179953479
21 5355 40.694457857981014 0 0 54.34891229187464 28.440453784942758 22.505229849310005
22 5610 42.2118200161418 0 0 46.94856972360733 24.269607125279222 20.136265428566386
23 5865 40.556067561780004 0 0 34.42662413380104 19.40133128528081 15.596824046543443
24 6120 42.32575439197077 0 0 27.015960938786296 13.849822134850157 11.49106330771838
25 6375 46.18699085592814 0 0 18.455198683861248 11.004568503549974 10.626446585577291
26 6630 45.8880047613883 0 0 13.168556186929527 7.861181144604525 7.791452219453321
27 6885 47.581806926912925 0 0 8.985949759690005 5.696004828075657 6.075172637078677
28 7140 49.3241217365938 0 0 6.640871209954898 4.387915920073869 4.808943497240804
29 7395 53.18485532650025 0 0 4.355283657079228 2.678381963284876 3.239167280521566
30 7650 60.563966729937626 0 0 4.283205636515633 2.3931677106423725 2.7946054575224273
31 7905 65.55617906036444 0 0 3.4820569698996855 2.129291765553406 2.5269773553325177
32 8160 74.50037725070923 0 0 3.5137092634775344 1.728401801436352 1.87738976878611
33 8415 82.8440356346038 0 0 2.9828599328936956 1.6068348185854417 1.8037481424464026
34 8670 89.70360586468215 0 0 2.6338351635084027 1.25147003556593 1.521723642161037
35 8925 90.59482451998548 0 0 2.1344344531633843 1.0074838338035519 1.2095397666088836
36 9180 82.76021009266769 0 0 1.3227341470439105 0.6596385781450865 0.6964675149450101
37 9435 77.14333924846092 0 0 1.1231382769401304 0.5167020479615584 0.5971273664079645
38 9690 79.61559536883628 0 0 0.9984732219994744 0.4976573765998366 0.5458549607095029
39 9945 77.23985635368145 0 0 1.0624055940627262 0.48991383083477186 0.5690102545215372
40 10200 83.37876435778067 0 0 1.2669850211401679 0.610190400845386 0.6838035826194978
41 10455 85.29306086618172 0 0 1.0645397460250092 0.5404524250479756 0.5953769256863364
42 10710 85.0827544591196 0 0 0.9129357278596906 0.47400902500689507 0.49194604723270857
43 10965 94.12512986295503 0 0 1.0144356314883847 0.5101972058918329 0.5370238880922957
44 11220 92.07353675031834 0 0 0.823033243554722 0.45384066340782286 0.4602442457455242
45 11475 94.07040467880748 0 0 0.6636052613289837 0.3692912339068006 0.34701145688372287
46 11730 109.08690079769089 0 0 0.6386454435086318 0.39696838086261377 0.35044209445441205
47 11985 113.23984326604449 0 0 0.4551444740436195 0.3304090717430342 0.24307130235820662
48 12240 134.46210164989097 0 0 0.3891574076344376 0.32066192969421586 0.2071603398616394
49 12495 126.62418139329796 0 0 0.270590926188987 0.23710373325741896 0.11510937370233465
50 12750 137.46365392108 0 0 0.28711196118790594 0.22986025385785191 0.10313381407137026
